station,catchment,zone,sample_date,year,month,season,ec_us_cm,total_n_mg_l,nox_n_mg_l,total_p_mg_l,reactive_p_mg_l,tss_mg_l,turbidity_ntu,do_sat_pct,ph,risk_score,high_concern,turbidity_ntu_bad,tss_mg_l_bad,total_n_mg_l_bad,total_p_mg_l_bad,do_sat_pct_bad,next_month_high_concern
HUNTER RIVER AT SINGLETON,Hunter,Hunter,2019-07-09 10:00:00,2019,7,winter,647.0,0.4,0.13,0.07,0.01,37.0,53.8,87.7,8.0,2,1.0,1,1,0,0,0,0.0
LITTLE PLAINS RIVER AT WELLESLEY (ROWES),Snowy,South Coast,2019-07-09 10:29:00,2019,7,winter,71.4,0.1,0.05,0.01,0.01,5.0,6.89,87.1,8.04,0,0.0,0,0,0,0,0,0.0
WOLLOMBI BROOK AT WARKWRTH,Hunter,Hunter,2019-07-09 10:35:00,2019,7,winter,1475.0,0.1,0.02,0.01,0.01,5.0,6.94,77.5,7.74,0,0.0,0,0,0,0,0,1.0
HUNTER RIVER AT MOSES CROSSING,Hunter,Hunter,2019-07-09 10:56:00,2019,7,winter,953.0,0.4,0.1,0.08,0.02,40.0,43.7,85.3,8.08,2,1.0,1,1,0,0,0,0.0
GOULBURN RIVER AT SANDY HOLLOW,Hunter,Hunter,2019-07-09 11:55:00,2019,7,winter,1259.0,0.2,0.01,0.08,0.04,17.0,23.1,92.6,7.99,0,0.0,0,0,0,0,0,1.0
HUNTER RIVER AT MUSWELLBROOK,Hunter,Hunter,2019-07-09 12:51:00,2019,7,winter,471.2,2.2,0.2,0.29,0.22,13.0,20.1,77.1,7.81,2,1.0,0,0,1,1,0,0.0
MANNING RIVER AT KILLAWARRA,Manning,Lower North Coast,2019-07-10 01:22:00,2019,7,winter,96.0,0.1,0.02,0.01,0.01,5.0,1.12,96.4,7.82,0,0.0,0,0,0,0,0,0.0
KARUAH RIVER AT BOORAL,Karuah,Lower North Coast,2019-07-10 02:11:00,2019,7,winter,285.0,0.4,0.16,0.04,0.01,5.0,1.96,82.0,7.92,0,0.0,0,0,0,0,0,0.0
TUROSS RIVER AT NERRIGUNDAH MOUNTAIN RD BRIDGE,Tuross,South coast,2019-07-10 02:23:00,2019,7,winter,95.9,0.1,0.01,0.01,0.01,5.0,2.89,95.2,7.42,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT CASINO,Richmond,Far North Coast,2019-07-10 07:52:00,2019,7,winter,237.0,0.1,0.13,0.05,0.05,10.0,18.4,86.9,7.79,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT WIANGAREE,Richmond,Far North Coast,2019-07-10 10:16:00,2019,7,winter,174.3,0.1,0.07,0.05,0.04,11.0,17.7,92.3,7.91,0,0.0,0,0,0,0,0,0.0
CLYDE RIVER AT BROOMAN,Clyde,South Coast,2019-07-10 10:21:00,2019,7,winter,75.8,0.1,0.04,0.01,0.01,5.0,1.96,82.4,7.34,0,0.0,0,0,0,0,0,1.0
BARNARD RIVER AT MACKAY,Manning,Lower North Coast,2019-07-10 10:29:00,2019,7,winter,411.0,1.8,0.09,0.22,0.01,42.0,30.6,18.7,7.24,4,1.0,0,1,1,1,1,0.0
OXLEY RIVER AT UPSTREAM EUNGELLA (MCKENZIES BRIDGE),Tweed,Far North Coast,2019-07-10 12:46:00,2019,7,winter,127.7,0.1,0.08,0.04,0.03,6.0,17.8,93.6,7.86,0,0.0,0,0,0,0,0,1.0
WALLAMBA RIVER AT DARGAVILLE ROAD CROSSING,Karuah,Lower North Coast,2019-07-10 12:52:00,2019,7,winter,5565.0,4.4,0.04,3.59,0.01,93.0,37.6,15.2,6.86,5,1.0,1,1,1,1,1,0.0
DEUA RIVER AT RIVERVIEW,Moruya,South Coast,2019-07-10 12:58:00,2019,7,winter,122.8,0.1,0.01,0.01,0.01,5.0,2.78,80.5,7.34,0,0.0,0,0,0,0,0,0.0
BROGO RIVER AT ANGLEDALE,Bega,South Coast,2019-07-11 01:14:00,2019,7,winter,95.9,0.1,0.12,0.04,0.01,5.0,3.55,95.3,7.57,0,0.0,0,0,0,0,0,0.0
BELLINGER RIVER AT BELLINGEN,Bellinger,North Coast,2019-07-11 01:52:00,2019,7,winter,53.4,0.1,0.09,0.01,0.01,5.0,5.16,100.2,7.51,0,0.0,0,0,0,0,0,0.0
MACLEAY RIVER AT TURNERS FLAT,Macleay,North Coast,2019-07-11 03:39:00,2019,7,winter,112.9,0.1,0.03,0.01,0.01,5.0,3.37,104.5,8.12,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT LILYDALE BRIDGE,Clarence,North Coast,2019-07-11 09:27:00,2019,7,winter,65.5,0.1,0.01,0.01,0.01,5.0,3.16,95.8,8.05,0,0.0,0,0,0,0,0,0.0
BEMBOKE RIVER AT POLACKS FLAT ROAD,Bega,South coast,2019-07-11 10:29:00,2019,7,winter,194.1,0.2,0.12,0.02,0.01,5.0,2.61,98.9,8.03,0,0.0,0,0,0,0,0,0.0
NYMBOIDA RIVER AT NYMBOIDA,Clarence,North Coast,2019-07-11 11:44:00,2019,7,winter,38.4,0.1,0.12,0.01,0.01,5.0,11.4,91.6,7.76,0,0.0,0,0,0,0,0,0.0
HASTINGS RIVER AT KOOREE ISLAND ROAD,Hastings,Lower North Coast,2019-07-12 09:24:00,2019,7,winter,115.2,0.1,0.01,0.01,0.01,14.0,7.0,88.9,7.44,0,0.0,0,0,0,0,0,0.0
TOWAMBA RIVER AT TOWAMBA VILLAGE,Towamba,South coast,2019-08-06 09:34:00,2019,8,winter,214.0,0.1,0.01,0.01,0.01,5.0,1.77,89.2,6.51,0,0.0,0,0,0,0,0,0.0
LITTLE PLAINS RIVER AT WELLESLEY (ROWES),Snowy,South Coast,2019-08-06 12:20:00,2019,8,winter,71.3,0.2,0.01,0.01,0.01,5.0,7.3,92.7,7.26,0,0.0,0,0,0,0,0,0.0
CLYDE RIVER AT BROOMAN,Clyde,South Coast,2019-08-07 04:03:00,2019,8,winter,76.2,0.3,0.03,0.02,0.01,5.0,2.34,85.9,6.95,0,0.0,0,0,0,0,0,0.0
DEUA RIVER AT RIVERVIEW,Moruya,South Coast,2019-08-08 08:16:00,2019,8,winter,124.0,0.4,0.07,0.02,0.01,5.0,3.35,81.1,7.23,0,0.0,0,0,0,0,0,0.0
TUROSS RIVER AT NERRIGUNDAH MOUNTAIN RD BRIDGE,Tuross,South coast,2019-08-08 09:32:00,2019,8,winter,100.5,0.1,0.01,0.01,0.01,5.0,2.61,95.8,7.37,0,0.0,0,0,0,0,0,0.0
BROGO RIVER AT ANGLEDALE,Bega,South Coast,2019-08-08 11:22:00,2019,8,winter,111.1,0.3,0.09,0.01,0.01,5.0,2.82,99.1,7.61,0,0.0,0,0,0,0,0,0.0
BEMBOKE RIVER AT POLACKS FLAT ROAD,Bega,South coast,2019-08-08 12:12:00,2019,8,winter,205.3,0.3,0.08,0.02,0.01,5.0,5.1,113.7,8.32,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MUSWELLBROOK,Hunter,Hunter,2019-08-12 01:26:00,2019,8,winter,377.8,0.3,0.06,0.01,0.01,5.0,4.8,98.8,8.21,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MOONAN FLAT,Hunter,Hunter,2019-08-12 02:34:00,2019,8,winter,146.6,0.2,0.04,0.06,0.02,6.0,8.5,99.6,7.87,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT LUSKINTYRE,Hunter,Hunter,2019-08-12 09:23:00,2019,8,winter,810.0,0.4,0.01,0.05,0.01,9.0,12.0,97.1,8.12,0,0.0,0,0,0,0,0,1.0
HUNTER RIVER AT SINGLETON,Hunter,Hunter,2019-08-12 10:21:00,2019,8,winter,610.0,0.5,0.02,0.1,0.01,40.0,48.6,93.9,7.99,2,1.0,1,1,0,0,0,0.0
WOLLOMBI BROOK AT WARKWRTH,Hunter,Hunter,2019-08-12 11:02:00,2019,8,winter,1524.0,0.1,0.01,0.03,0.01,5.0,7.8,87.5,7.18,0,0.0,0,0,0,0,0,1.0
HUNTER RIVER AT MOSES CROSSING,Hunter,Hunter,2019-08-12 11:28:00,2019,8,winter,848.0,0.4,0.01,0.11,0.01,41.0,48.1,93.9,8.14,2,1.0,1,1,0,0,0,0.0
GOULBURN RIVER AT SANDY HOLLOW,Hunter,Hunter,2019-08-12 12:29:00,2019,8,winter,1336.0,0.2,0.01,0.04,0.04,6.0,10.5,100.3,8.18,0,0.0,0,0,0,0,0,0.0
KARUAH RIVER AT BOORAL,Karuah,Lower North Coast,2019-08-13 01:09:00,2019,8,winter,323.8,0.3,0.01,0.02,0.01,5.0,1.2,82.6,7.67,0,0.0,0,0,0,0,0,0.0
BARNARD RIVER AT MACKAY,Manning,Lower North Coast,2019-08-13 08:58:00,2019,8,winter,349.0,0.6,0.01,0.06,0.01,5.0,2.2,15.7,7.23,1,0.0,0,0,0,0,1,0.0
MANNING RIVER AT KILLAWARRA,Manning,Lower North Coast,2019-08-13 10:44:00,2019,8,winter,99.0,0.1,0.01,0.01,0.01,5.0,0.65,98.6,7.93,0,0.0,0,0,0,0,0,1.0
WALLAMBA RIVER AT DARGAVILLE ROAD CROSSING,Karuah,Lower North Coast,2019-08-13 11:29:00,2019,8,winter,12035.0,1.9,0.01,0.28,0.01,16.0,52.0,31.7,6.86,4,1.0,1,0,1,1,1,0.0
HUNTER RIVER AT MUSWELLBROOK,Hunter,Hunter,2019-09-09 01:04:00,2019,9,spring,372.1,0.4,0.05,0.01,0.01,12.0,7.56,95.5,8.23,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MOONAN FLAT,Hunter,Hunter,2019-09-09 02:16:00,2019,9,spring,172.1,0.4,0.07,0.04,0.03,15.0,8.83,91.8,8.22,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT LUSKINTYRE,Hunter,Hunter,2019-09-09 08:58:00,2019,9,spring,652.0,0.9,0.27,0.03,0.01,30.0,22.7,100.4,8.12,1,0.0,0,0,1,0,0,1.0
HUNTER RIVER AT SINGLETON,Hunter,Hunter,2019-09-09 10:07:00,2019,9,spring,822.0,0.5,0.01,0.05,0.01,53.0,48.4,94.8,8.27,2,1.0,1,1,0,0,0,0.0
WOLLOMBI BROOK AT WARKWRTH,Hunter,Hunter,2019-09-09 10:42:00,2019,9,spring,1543.0,0.2,0.01,0.01,0.01,18.0,6.5,74.9,7.42,0,0.0,0,0,0,0,0,1.0
HUNTER RIVER AT MOSES CROSSING,Hunter,Hunter,2019-09-09 11:04:00,2019,9,spring,690.0,0.6,0.01,0.13,0.01,82.0,92.6,92.2,8.2,3,1.0,1,1,0,1,0,0.0
GOULBURN RIVER AT SANDY HOLLOW,Hunter,Hunter,2019-09-09 12:10:00,2019,9,spring,1367.0,0.2,0.01,0.05,0.03,22.0,13.0,95.7,8.23,0,0.0,0,0,0,0,0,0.0
KARUAH RIVER AT BOORAL,Karuah,Lower North Coast,2019-09-10 01:04:00,2019,9,spring,328.4,0.4,0.01,0.01,0.01,8.0,1.29,67.4,7.15,1,0.0,0,0,0,0,1,0.0
BARNARD RIVER AT MACKAY,Manning,Lower North Coast,2019-09-10 08:49:00,2019,9,spring,357.7,0.3,0.01,0.01,0.01,9.0,3.8,85.9,7.87,0,0.0,0,0,0,0,0,0.0
MANNING RIVER AT KILLAWARRA,Manning,Lower North Coast,2019-09-10 10:37:00,2019,9,spring,111.0,0.2,0.01,0.01,0.01,10.0,1.5,102.5,8.31,0,0.0,0,0,0,0,0,1.0
WALLAMBA RIVER AT DARGAVILLE ROAD CROSSING,Karuah,Lower North Coast,2019-09-10 11:16:00,2019,9,spring,14884.0,1.4,0.01,0.07,0.01,111.0,12.8,135.9,7.07,2,1.0,0,1,1,0,0,0.0
CLARENCE RIVER AT PADDYS FLAT,Clarence,North Coast,2019-09-17 04:00:00,2019,9,spring,262.6,0.3,0.01,0.01,0.01,6.0,2.43,130.6,9.47,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT CASINO,Richmond,Far North Coast,2019-09-18 08:51:00,2019,9,spring,323.4,1.3,0.01,0.04,0.04,5.0,3.69,82.6,7.84,1,0.0,0,0,1,0,0,0.0
RICHMOND RIVER AT WIANGAREE,Richmond,Far North Coast,2019-09-18 09:49:00,2019,9,spring,175.3,0.1,0.01,0.06,0.04,5.0,7.35,94.1,7.96,0,0.0,0,0,0,0,0,0.0
OXLEY RIVER AT UPSTREAM EUNGELLA (MCKENZIES BRIDGE),Tweed,Far North Coast,2019-09-18 12:02:00,2019,9,spring,190.6,0.2,0.01,0.01,0.01,5.0,2.31,113.7,8.17,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT LILYDALE BRIDGE,Clarence,North Coast,2019-09-19 08:50:00,2019,9,spring,76.4,0.1,0.01,0.01,0.01,5.0,1.27,88.8,,0,0.0,0,0,0,0,0,0.0
NYMBOIDA RIVER AT NYMBOIDA,Clarence,North Coast,2019-09-19 10:34:00,2019,9,spring,46.3,0.1,0.03,0.01,0.01,5.0,1.86,97.4,7.84,0,0.0,0,0,0,0,0,0.0
BELLINGER RIVER AT BELLINGEN,Bellinger,North Coast,2019-09-19 12:55:00,2019,9,spring,66.5,0.1,0.01,0.01,0.01,5.0,2.79,96.5,7.03,0,0.0,0,0,0,0,0,0.0
MACLEAY RIVER AT TURNERS FLAT,Macleay,North Coast,2019-09-19 15:23:00,2019,9,spring,144.0,0.1,0.01,0.01,0.01,5.0,2.31,130.4,9.3,0,0.0,0,0,0,0,0,0.0
HASTINGS RIVER AT KOOREE ISLAND ROAD,Hastings,Lower North Coast,2019-09-20 08:40:00,2019,9,spring,150.4,0.2,0.01,0.01,0.01,5.0,2.92,88.9,7.06,0,0.0,0,0,0,0,0,0.0
TOWAMBA RIVER AT TOWAMBA VILLAGE,Towamba,South coast,2019-10-09 10:12:00,2019,10,spring,229.2,0.1,0.01,0.01,0.01,5.0,1.92,74.5,6.94,0,0.0,0,0,0,0,0,0.0
LITTLE PLAINS RIVER AT WELLESLEY (ROWES),Snowy,South Coast,2019-10-09 10:33:00,2019,10,spring,64.9,0.2,0.06,0.01,0.01,5.0,4.14,86.3,7.26,0,0.0,0,0,0,0,0,0.0
CLYDE RIVER AT BROOMAN,Clyde,South Coast,2019-10-10 01:58:00,2019,10,spring,68.8,0.2,0.05,0.01,0.01,7.0,2.54,83.6,6.42,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MOONAN FLAT,Hunter,Hunter,2019-10-10 02:10:00,2019,10,spring,167.6,0.3,0.06,0.09,0.05,5.0,8.01,77.4,8.04,0,0.0,0,0,0,0,0,0.0
DEUA RIVER AT RIVERVIEW,Moruya,South Coast,2019-10-10 04:20:00,2019,10,spring,136.5,0.1,0.01,0.01,0.01,12.0,12.4,86.0,7.22,0,0.0,0,0,0,0,0,1.0
HUNTER RIVER AT LUSKINTYRE,Hunter,Hunter,2019-10-10 08:49:00,2019,10,spring,903.0,0.7,0.17,0.08,0.01,38.0,42.0,94.6,7.85,2,1.0,1,1,0,0,0,1.0
HUNTER RIVER AT SINGLETON,Hunter,Hunter,2019-10-10 09:48:00,2019,10,spring,470.8,0.7,0.09,0.16,0.01,81.0,106.0,87.4,7.83,3,1.0,1,1,0,1,0,0.0
WOLLOMBI BROOK AT WARKWRTH,Hunter,Hunter,2019-10-10 10:22:00,2019,10,spring,1606.0,0.1,0.02,0.01,0.01,5.0,5.12,71.9,7.34,1,0.0,0,0,0,0,1,1.0
HUNTER RIVER AT MOSES CROSSING,Hunter,Hunter,2019-10-10 10:44:00,2019,10,spring,806.0,0.4,0.02,0.13,0.01,84.0,101.0,84.9,8.13,3,1.0,1,1,0,1,0,0.0
GOULBURN RIVER AT SANDY HOLLOW,Hunter,Hunter,2019-10-10 12:05:00,2019,10,spring,1907.0,0.1,0.01,0.09,0.01,5.0,4.0,127.9,8.08,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MUSWELLBROOK,Hunter,Hunter,2019-10-10 12:47:00,2019,10,spring,353.2,0.2,0.02,0.02,0.01,5.0,17.6,93.2,8.21,0,0.0,0,0,0,0,0,0.0
BARNARD RIVER AT MACKAY,Manning,Lower North Coast,2019-10-11 07:21:00,2019,10,spring,392.3,0.5,0.02,0.06,0.01,5.0,6.8,64.1,7.7,1,0.0,0,0,0,0,1,0.0
MANNING RIVER AT KILLAWARRA,Manning,Lower North Coast,2019-10-11 08:56:00,2019,10,spring,79.3,0.3,0.01,0.01,0.01,5.0,1.0,79.1,7.85,0,0.0,0,0,0,0,0,1.0
WALLAMBA RIVER AT DARGAVILLE ROAD CROSSING,Karuah,Lower North Coast,2019-10-11 09:38:00,2019,10,spring,16599.0,0.9,0.01,0.13,0.01,5.0,8.42,71.5,7.14,3,1.0,0,0,1,1,1,0.0
BROGO RIVER AT ANGLEDALE,Bega,South Coast,2019-10-11 09:46:00,2019,10,spring,94.4,0.1,0.05,0.01,0.01,6.0,3.06,89.6,7.45,0,0.0,0,0,0,0,0,0.0
BEMBOKE RIVER AT POLACKS FLAT ROAD,Bega,South coast,2019-10-11 10:57:00,2019,10,spring,210.5,0.1,0.08,0.01,0.01,5.0,3.36,105.6,8.05,0,0.0,0,0,0,0,0,0.0
KARUAH RIVER AT BOORAL,Karuah,Lower North Coast,2019-10-11 11:13:00,2019,10,spring,326.6,0.3,0.02,0.02,0.01,5.0,1.88,55.4,7.57,1,0.0,0,0,0,0,1,0.0
CLARENCE RIVER AT PADDYS FLAT,Clarence,North Coast,2019-10-15 01:19:00,2019,10,spring,269.7,0.4,0.01,0.03,0.01,5.0,1.61,138.5,9.41,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT CASINO,Richmond,Far North Coast,2019-10-15 03:25:00,2019,10,spring,334.0,0.2,0.02,0.08,0.02,5.0,3.89,110.4,8.59,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT WIANGAREE,Richmond,Far North Coast,2019-10-16 08:44:00,2019,10,spring,178.3,0.1,0.01,0.08,0.06,7.0,2.38,82.8,7.79,0,0.0,0,0,0,0,0,0.0
OXLEY RIVER AT UPSTREAM EUNGELLA (MCKENZIES BRIDGE),Tweed,Far North Coast,2019-10-16 10:48:00,2019,10,spring,189.3,0.1,0.01,0.05,0.01,5.0,1.6,96.3,7.99,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT LILYDALE BRIDGE,Clarence,North Coast,2019-10-17 08:38:00,2019,10,spring,74.8,0.1,0.01,0.03,0.01,5.0,0.91,86.5,7.84,0,0.0,0,0,0,0,0,0.0
NYMBOIDA RIVER AT NYMBOIDA,Clarence,North Coast,2019-10-17 10:29:00,2019,10,spring,50.7,3.3,0.01,0.05,0.01,5.0,1.15,89.7,7.87,1,0.0,0,0,1,0,0,0.0
BELLINGER RIVER AT BELLINGEN,Bellinger,North Coast,2019-10-17 12:35:00,2019,10,spring,66.7,0.1,0.01,0.01,0.01,5.0,2.43,104.1,8.24,0,0.0,0,0,0,0,0,0.0
HASTINGS RIVER AT KOOREE ISLAND ROAD,Hastings,Lower North Coast,2019-10-17 14:39:00,2019,10,spring,158.4,0.1,0.04,0.01,0.01,6.0,1.76,105.0,8.43,0,0.0,0,0,0,0,0,0.0
MACLEAY RIVER AT TURNERS FLAT,Macleay,North Coast,2019-10-18 08:09:00,2019,10,spring,160.1,0.1,0.01,0.01,0.01,12.0,6.04,92.7,8.95,0,0.0,0,0,0,0,0,0.0
TOWAMBA RIVER AT TOWAMBA VILLAGE,Towamba,South coast,2019-11-13 08:09:00,2019,11,spring,206.7,0.2,0.01,0.01,0.01,5.0,2.69,51.7,6.75,1,0.0,0,0,0,0,1,0.0
LITTLE PLAINS RIVER AT WELLESLEY (ROWES),Snowy,South Coast,2019-11-13 09:54:00,2019,11,spring,50.2,0.2,0.01,0.04,0.01,5.0,7.59,84.8,7.15,0,0.0,0,0,0,0,0,0.0
CLYDE RIVER AT BROOMAN,Clyde,South Coast,2019-11-14 08:59:00,2019,11,spring,69.9,0.5,0.01,0.01,0.01,5.0,5.2,53.9,6.62,1,0.0,0,0,0,0,1,0.0
TUROSS RIVER AT NERRIGUNDAH MOUNTAIN RD BRIDGE,Tuross,South coast,2019-11-14 13:58:00,2019,11,spring,166.3,0.1,0.02,0.01,0.01,5.0,2.22,48.8,5.63,1,0.0,0,0,0,0,1,0.0
BROGO RIVER AT ANGLEDALE,Bega,South Coast,2019-11-15 07:18:00,2019,11,spring,79.9,0.2,0.01,0.01,0.01,5.0,2.81,75.9,7.03,0,0.0,0,0,0,0,0,0.0
BEMBOKE RIVER AT POLACKS FLAT ROAD,Bega,South coast,2019-11-15 08:26:00,2019,11,spring,174.3,0.5,0.01,0.01,0.01,5.0,3.12,84.4,7.55,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT CASINO,Richmond,Far North Coast,2019-11-19 13:58:00,2019,11,spring,407.9,0.3,0.01,0.07,0.04,5.0,4.77,113.4,8.34,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT WIANGAREE,Richmond,Far North Coast,2019-11-20 06:44:00,2019,11,spring,211.1,0.2,0.01,0.07,0.04,10.0,6.6,71.3,7.73,1,0.0,0,0,0,0,1,1.0
HUNTER RIVER AT LUSKINTYRE,Hunter,Hunter,2019-11-20 08:16:00,2019,11,spring,638.0,0.9,0.01,0.12,0.01,50.0,60.0,89.9,8.01,3,1.0,1,1,1,0,0,0.0
OXLEY RIVER AT UPSTREAM EUNGELLA (MCKENZIES BRIDGE),Tweed,Far North Coast,2019-11-20 09:02:00,2019,11,spring,207.2,0.2,0.01,0.04,0.01,5.0,2.11,98.5,8.47,0,0.0,0,0,0,0,0,1.0
HUNTER RIVER AT SINGLETON,Hunter,Hunter,2019-11-20 09:12:00,2019,11,spring,393.6,0.5,0.01,0.12,0.01,58.0,70.5,84.3,7.82,2,1.0,1,1,0,0,0,0.0
WOLLOMBI BROOK AT WARKWRTH,Hunter,Hunter,2019-11-20 09:51:00,2019,11,spring,1802.0,0.2,0.01,0.01,0.01,5.0,5.43,80.3,7.36,0,0.0,0,0,0,0,0,1.0
HUNTER RIVER AT MOSES CROSSING,Hunter,Hunter,2019-11-20 10:11:00,2019,11,spring,418.9,0.4,0.01,0.13,0.01,48.0,53.0,83.9,8.05,3,1.0,1,1,0,1,0,1.0
GOULBURN RIVER AT SANDY HOLLOW,Hunter,Hunter,2019-11-20 11:04:00,2019,11,spring,3485.0,1.4,0.01,0.4,0.01,280.0,325.0,61.0,7.91,5,1.0,1,1,1,1,1,0.0
HUNTER RIVER AT MUSWELLBROOK,Hunter,Hunter,2019-11-20 12:02:00,2019,11,spring,355.3,0.1,0.01,0.02,0.01,8.0,7.3,94.3,8.13,0,0.0,0,0,0,0,0,0.0
HUNTER RIVER AT MOONAN FLAT,Hunter,Hunter,2019-11-20 13:52:00,2019,11,spring,348.5,0.2,0.01,0.08,0.01,12.0,13.4,56.5,7.28,1,0.0,0,0,0,0,1,1.0
BARNARD RIVER AT MACKAY,Manning,Lower North Coast,2019-11-21 07:42:00,2019,11,spring,759.0,4.8,0.01,0.35,0.06,20.0,22.8,15.5,7.21,3,1.0,0,0,1,1,1,0.0
CLARENCE RIVER AT LILYDALE BRIDGE,Clarence,North Coast,2019-11-21 08:04:00,2019,11,spring,,0.3,0.01,0.01,0.01,5.0,1.25,75.8,7.73,0,0.0,0,0,0,0,0,0.0
MANNING RIVER AT KILLAWARRA,Manning,Lower North Coast,2019-11-21 09:13:00,2019,11,spring,133.9,0.3,0.01,0.03,0.01,5.0,1.63,100.3,8.71,0,0.0,0,0,0,0,0,0.0
NYMBOIDA RIVER AT NYMBOIDA,Clarence,North Coast,2019-11-21 09:47:00,2019,11,spring,59.8,0.2,0.01,0.01,0.01,5.0,0.94,91.8,7.59,0,0.0,0,0,0,0,0,0.0
WALLAMBA RIVER AT DARGAVILLE ROAD CROSSING,Karuah,Lower North Coast,2019-11-21 09:55:00,2019,11,spring,18641.0,0.8,0.01,0.17,0.08,5.0,6.3,137.9,7.73,1,0.0,0,0,0,1,0,0.0
KARUAH RIVER AT BOORAL,Karuah,Lower North Coast,2019-11-21 11:23:00,2019,11,spring,352.9,0.3,0.01,0.16,0.01,5.0,4.4,122.4,8.43,1,0.0,0,0,0,1,0,0.0
BELLINGER RIVER AT BELLINGEN,Bellinger,North Coast,2019-11-21 12:36:00,2019,11,spring,72.6,0.1,0.01,0.01,0.01,5.0,1.37,104.4,7.36,0,0.0,0,0,0,0,0,0.0
MACLEAY RIVER AT TURNERS FLAT,Macleay,North Coast,2019-11-21 14:23:00,2019,11,spring,195.2,0.3,0.04,0.01,0.01,5.0,1.5,210.2,9.73,0,0.0,0,0,0,0,0,0.0
HASTINGS RIVER AT KOOREE ISLAND ROAD,Hastings,Lower North Coast,2019-11-21 15:49:00,2019,11,spring,199.3,0.2,0.01,0.01,0.01,38.0,2.01,103.4,7.6,1,0.0,0,1,0,0,0,0.0
TOWAMBA RIVER AT TOWAMBA VILLAGE,Towamba,South coast,2019-12-10 08:23:00,2019,12,summer,266.9,0.1,0.04,0.01,0.01,5.0,3.87,37.0,6.72,1,0.0,0,0,0,0,1,0.0
LITTLE PLAINS RIVER AT WELLESLEY (ROWES),Snowy,South Coast,2019-12-10 10:12:00,2019,12,summer,54.6,0.2,0.01,0.02,0.01,5.0,5.91,82.8,7.38,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT CASINO,Richmond,Far North Coast,2019-12-10 16:33:00,2019,12,summer,483.5,0.6,0.01,0.08,0.01,7.0,10.2,134.0,8.49,0,0.0,0,0,0,0,0,0.0
RICHMOND RIVER AT WIANGAREE,Richmond,Far North Coast,2019-12-11 06:49:00,2019,12,summer,239.2,0.3,0.01,0.08,0.03,8.0,9.42,78.9,8.05,0,0.0,0,0,0,0,0,0.0
OXLEY RIVER AT UPSTREAM EUNGELLA (MCKENZIES BRIDGE),Tweed,Far North Coast,2019-12-11 08:52:00,2019,12,summer,214.2,0.3,0.02,0.03,0.01,5.0,2.63,95.1,8.22,0,0.0,0,0,0,0,0,0.0
TUROSS RIVER AT NERRIGUNDAH MOUNTAIN RD BRIDGE,Tuross,South coast,2019-12-11 12:15:00,2019,12,summer,190.6,0.1,0.01,0.01,0.01,5.0,1.79,45.2,6.07,1,0.0,0,0,0,0,1,0.0
BEMBOKE RIVER AT POLACKS FLAT ROAD,Bega,South coast,2019-12-11 14:48:00,2019,12,summer,227.4,0.3,0.01,0.03,0.01,5.0,3.6,136.4,8.6,0,0.0,0,0,0,0,0,0.0
CLARENCE RIVER AT LILYDALE BRIDGE,Clarence,North Coast,2019-12-12 07:51:00,2019,12,summer,101.7,0.4,0.01,0.03,0.01,5.0,3.81,85.6,8.11,0,0.0,0,0,0,0,0,0.0
BROGO RIVER AT ANGLEDALE,Bega,South Coast,2019-12-12 10:43:00,2019,12,summer,98.0,0.2,0.01,0.02,0.01,5.0,1.79,93.6,7.49,0,0.0,0,0,0,0,0,0.0
NYMBOIDA RIVER AT NYMBOIDA,Clarence,North Coast,2019-12-12 11:09:00,2019,12,summer,64.5,0.2,0.01,0.01,0.01,5.0,1.91,95.0,7.68,0,0.0,0,0,0,0,0,0.0
BELLINGER RIVER AT BELLINGEN,Bellinger,North Coast,2019-12-12 13:48:00,2019,12,summer,78.6,0.1,0.01,0.02,0.01,5.0,2.46,107.3,7.51,0,0.0,0,0,0,0,0,0.0
HASTINGS RIVER AT KOOREE ISLAND ROAD,Hastings,Lower North Coast,2019-12-12 15:59:00,2019,12,summer,226.5,0.3,0.01,0.04,0.01,5.0,2.99,95.5,7.36,0,0.0,0,0,0,0,0,0.0
